Unnamed: 0,iso3,country,year,hdi,life_expectancy,pop_millions,hdi_f,hdi_m,life_expec_f,life_expec_m,expec_yr_school,expec_yr_school_f,expec_yr_school_m,mean_yr_school,mean_yr_school_f,mean_yr_school_m,gross_inc_percap,gross_inc_percap_f,gross_inc_percap_m,gender_development,gender_inequality,secondary_education_f_%,secondary_education_m_%,seats_in_parliament_f_%,seats_in_parliament_m_%,labour_participation_f_%,labour_participation_m_%,co2_emission_tons,mat_footprint_percap_tons
5080,SEN,Senegal,2020,0.514,68.006,16.43612,0.489702887,0.536000101,70.271,65.587,9.053489685,9.575149536,8.54502964,2.88736686,2.344075379,3.749680778,3303.052428,2162.91381,4483.036131,0.914,0.51,9.153320224,19.04797925,43.03030303,56.96969697,38.38,66.42,0.65836706,6.2888
5081,SEN,Senegal,2021,0.512,67.093,16.87672,0.489685921,0.533182429,69.284,64.752,9.067919731,9.710040092,8.441109657,2.88736686,2.344075379,3.749680778,3421.108367,2230.388852,4652.385117,0.918,0.509,9.153320224,19.04797925,43.03030303,56.96969697,39.31,68.37,0.683799933,6.453
5082,SEN,Senegal,2022,0.517,67.913,17.316449,0.495771393,0.5361777,70.2,65.473,9.144550323,9.885959625,8.420060158,2.88736686,2.344075379,3.749680778,3463.806076,2256.290564,4711.642134,0.925,0.505,9.153320224,19.04797925,44.24242424,55.75757576,39.31,68.37,0.683799933,6.2689
5113,SRB,Serbia,2020,0.806,75.406,7.3580045,0.799917423,0.811035859,78.614,72.192,14.48388004,15.07952023,13.92041969,11.5047611,11.18731102,11.85118344,17696.1643,14218.88727,21472.54099,0.986,0.118,89.87883544,96.0627568,38.8,61.2,46.51,61.94,6.138865086,14.9243
5114,SRB,Serbia,2021,0.804,74.192,7.2967685,0.797203402,0.809507732,77.178,71.221,14.48408985,15.13953972,13.86349964,11.5047611,11.18731102,11.85118344,19042.57961,15219.42224,23196.49196,0.985,0.118,89.87883544,96.0627568,39.2,60.8,49.75,65.38,6.017170065,14.4676
5115,SRB,Serbia,2022,0.805,74.137,7.2213655,0.799076289,0.810054566,76.975,71.276,14.50444031,15.19604015,13.84924984,11.5047611,11.18731102,11.85118344,19494.00891,15909.29829,23388.21081,0.986,0.119,89.87883544,96.0627568,36.55462185,63.44537815,50.97,66.1,6.017170065,14.4583
5146,SYC,Seychelles,2020,0.799,73.532,0.10553,0.828232452,0.774150738,78.05,69.652,13.29603958,14.47247982,12.3172102,11.19995,12.03576,10.36414,25127.25315,23967.02703,26169.67626,1.07,,,,24.24242424,75.75757576,64.29,67.69,5.763479579,
5147,SYC,Seychelles,2021,0.795,71.294,0.1064705,0.823353664,0.770160233,75.65,67.743,13.84582043,15.57923985,12.42626953,11.19995,12.03576,10.36414,25875.66819,22557.92642,28854.56858,1.069,,,,22.85714286,77.14285714,65.23,65.25,6.223478694,
5148,SYC,Seychelles,2022,0.802,71.738,0.1071185,0.828841854,0.778751744,76.042,68.237,13.89179039,15.44649982,12.60849953,11.19995,12.03576,10.36414,28385.74806,24755.95126,31650.50554,1.064,,,,22.85714286,77.14285714,65.23,65.25,6.223478694,
5179,SLE,Sierra Leone,2020,0.453,59.763,8.2339705,0.428736449,0.483131093,61.116,58.404,9.016348244,9.446272874,8.966736887,3.519426358,2.426674879,4.805853409,1553.556442,1291.179025,1814.943735,0.887,0.615,14.52282018,33.86528526,12.32876712,87.67123288,49.35,56.16,0.124593604,2.5138
5180,SLE,Sierra Leone,2021,0.456,60.062,8.420641,0.430397224,0.486304925,61.354,58.758,9.016348244,9.446272874,8.966736887,3.519426358,2.426674879,4.805853409,1592.366646,1309.370417,1874.219847,0.885,0.615,14.52282018,33.86528526,12.32876712,87.67123288,48.28,55.91,0.131795192,3.2091
5181,SLE,Sierra Leone,2022,0.458,60.411,8.605718,0.432336767,0.488413833,61.693,59.115,9.016348244,9.446272874,8.966736887,3.519426358,2.426674879,4.805853409,1612.666542,1325.681618,1898.409207,0.885,0.613,14.52282018,33.86528526,12.32876712,87.67123288,48.28,55.91,0.131795192,3.1771
5212,SGP,Singapore,2020,0.942,82.861,5.9098695,0.939357534,0.945505116,85.322,80.468,16.78735924,16.92181015,16.70577049,11.92488003,11.62705994,12.2547102,81430.60411,75777.20441,86589.73493,0.993,0.038,80.46401978,85.93203735,29.47368421,70.52631579,61.17,75.38,9.274892557,38.761
5213,SGP,Singapore,2021,0.942,82.754,5.9410605,0.938518859,0.947397228,84.927,80.636,16.90273094,17.03401947,16.81064034,11.92488003,11.62705994,12.2547102,88518.78332,82518.16772,93990.43544,0.991,0.037,80.46401978,85.93203735,29.80769231,70.19230769,64.17,77.16,9.397481258,43.4793
5214,SGP,Singapore,2022,0.949,84.133,5.9756885,0.945324824,0.95407755,86.295,81.981,16.90273094,17.03401947,16.81064034,11.92488003,11.62705994,12.2547102,88761.14559,76610.8678,99844.2365,0.991,0.036,80.46401978,85.93203735,29.12621359,70.87378641,63.37,77.0,9.397481258,43.1508
5245,SVK,Slovakia,2020,0.86,77.005,5.4566805,0.856566451,0.860485086,80.36,73.595,14.56892014,15.10182953,14.06161022,13.00719575,12.98776118,13.02834917,30588.5352,24059.37495,37429.709,0.995,0.184,98.7970428,99.11751898,22.66666667,77.33333333,51.92,66.63,5.698812153,13.1666
5246,SVK,Slovakia,2021,0.852,74.91,5.447622,0.852369772,0.850906708,78.431,71.495,14.72154999,15.27138042,14.19748974,13.00719575,12.98776118,13.02834917,31553.20391,25944.39644,37431.60847,1.002,0.18,98.7970428,99.11751898,22.66666667,77.33333333,55.08,66.33,6.455440557,14.6396
5247,SVK,Slovakia,2022,0.855,75.33,5.643453,0.855647033,0.853861092,78.813,71.929,14.72154999,15.27138042,14.19748974,13.00719575,12.98776118,13.02834917,32171.24606,26633.64435,37966.64017,1.002,0.184,98.7970428,99.11751898,21.33333333,78.66666667,56.18,67.25,6.455440557,14.1896
5278,SVN,Slovenia,2020,0.91,80.441,2.117641,0.91081223,0.90814006,83.306,77.634,17.26226997,18.13762093,16.49481964,12.88015724,12.93550703,12.82303929,36848.4158,31176.04545,42476.21282,1.003,0.069,97.76996212,98.81544466,22.30769231,77.69230769,53.2,62.39,6.070386812,15.6635
5279,SVN,Slovenia,2021,0.916,80.69,2.1194095,0.917054563,0.912520303,83.837,77.647,17.40657997,18.34461021,16.58584023,12.88015724,12.93550703,12.82303929,39478.01384,33374.28292,45519.08134,1.005,0.072,97.76996212,98.81544466,21.53846154,78.46153846,54.05,62.86,6.16209228,17.3735
5280,SVN,Slovenia,2022,0.926,82.133,2.119844,0.923820774,0.924914759,84.616,79.626,17.40657997,18.34461021,16.58584023,12.88015724,12.93550703,12.82303929,41586.89849,35263.69953,47842.54054,0.999,0.049,97.76996212,98.81544466,33.07692308,66.92307692,54.25,63.58,6.16209228,17.3827
5311,SLB,Solomon Islands,2020,0.566,70.199,0.6911905,0.558513586,0.582710303,71.802,68.791,10.30071445,11.0673969,9.664592558,5.8796802,5.509549573,6.84283385,2527.856572,2211.88307,2830.151852,0.958,,,,6.382978723,93.61702128,81.45,85.14,0.418784388,
5312,SLB,Solomon Islands,2021,0.564,70.348,0.707851,0.556852646,0.580609984,71.959,68.931,10.30071445,11.0673969,9.664592558,5.8796802,5.509549573,6.84283385,2424.547216,2130.932254,2705.566277,0.959,,,,8.0,92.0,82.94,85.98,0.426699969,
5313,SLB,Solomon Islands,2022,0.562,70.742,0.7242725,0.554388815,0.57817317,72.358,69.294,10.30071445,11.0673969,9.664592558,5.8796802,5.509549573,6.84283385,2273.311097,1997.656674,2537.394949,0.959,,,,8.0,92.0,82.94,85.98,0.426699969,
5344,SOM,Somalia,2020,,55.967,16.5370155,,,58.051,53.967,,,,,,,1058.094077,567.1518478,1546.435082,,,,,24.31610942,75.68389058,21.81,48.58,0.036114738,4.0105
5345,SOM,Somalia,2021,,55.28,17.065581,,,57.414,53.246,,,,,,,1054.994848,568.9855032,1538.409644,,,,,24.62006079,75.37993921,22.32,49.31,0.038125863,3.2648
5346,SOM,Somalia,2022,0.38,56.107,17.597511,0.327082937,0.425210819,58.233,54.072,7.647232333,7.5813078,8.34582125,1.900300026,0.885770023,2.914999962,1072.201461,578.2964179,1563.454431,0.769,0.674,4.449260235,17.77499962,20.73170732,79.26829268,22.32,49.31,0.038125863,3.1855
5377,ZAF,South Africa,2020,0.722,65.252,58.8019265,0.714303258,0.725867612,67.964,62.178,13.98349953,14.45913982,13.52110958,10.55465984,10.47360992,10.65505981,12598.35718,9895.458726,15456.38512,0.984,0.403,78.29512024,80.43251038,45.69536424,54.30463576,48.61,61.18,7.394801874,7.6564
5378,ZAF,South Africa,2021,0.721,62.341,59.392255,0.713932687,0.725367757,64.999,59.458,14.26364994,14.84506989,13.69876003,11.60696983,11.4988699,11.72364044,13047.6365,10258.12176,15991.91015,0.984,0.401,83.04311371,84.88062286,45.98214286,54.01785714,49.56,62.36,7.166394002,6.8001
5379,ZAF,South Africa,2022,0.717,61.48,59.8938855,0.710137452,0.720676609,64.181,58.597,14.26364994,14.84506989,13.69876003,11.60696983,11.4988699,11.72364044,13185.56419,10423.35232,16095.30677,0.985,0.401,83.04311371,84.88062286,45.37444934,54.62555066,50.82,63.46,7.166394002,6.6569
5410,SSD,South Sudan,2020,0.386,55.48,10.606227,,,56.998,53.906,5.634770141,4.510310007,6.738390029,5.726140022,4.762169838,6.189479828,748.1979273,,,,,26.53763962,36.35723877,26.55889145,73.44110855,,,0.159604353,4.8169
5411,SSD,South Sudan,2021,0.381,54.975,10.7482725,,,56.472,53.429,5.634770141,4.510310007,6.738390029,5.726140022,4.762169838,6.189479828,707.324608,,,,,26.53763962,36.35723877,32.33438486,67.66561514,,,0.171581069,3.6351
5412,SSD,South Sudan,2022,0.381,55.567,10.9131635,,,57.047,54.036,5.634770141,4.510310007,6.738390029,5.726140022,4.762169838,6.189479828,690.6607575,,,,,26.53763962,36.35723877,32.33438486,67.66561514,,,0.171581069,3.5608
5443,ESP,Spain,2020,0.894,82.289,47.363807,0.889293008,0.897252518,85.014,79.554,17.4695797,18.03096008,16.92847061,10.60540009,10.52787018,10.68844986,36075.60494,29561.42613,42853.10768,0.991,0.056,78.534729,83.16280365,41.85667752,58.14332248,51.62,62.08,4.510308895,12.4487
5444,ESP,Spain,2021,0.904,83.01,47.486935,0.896731605,0.905232988,85.773,80.209,17.80905914,18.43926048,17.20244026,10.60540009,10.52787018,10.68844986,38132.73855,31831.53404,44689.40861,0.991,0.057,78.534729,83.16280365,42.27642276,57.72357724,53.1,62.7,4.849112709,13.4192
5445,ESP,Spain,2022,0.911,83.912,47.5586295,0.901995576,0.913042885,86.549,81.2,17.80905914,18.43926048,17.20244026,10.60540009,10.52787018,10.68844986,40043.33773,32834.64684,47542.89462,0.988,0.059,78.534729,83.16280365,41.36807818,58.63192182,53.19,62.86,4.849112709,13.2792
5476,LKA,Sri Lanka,2020,0.777,76.393,21.7150795,0.754518434,0.786263965,80.111,72.597,13.64182201,14.11550272,13.18408462,10.82730007,10.83043003,10.82703018,12589.80645,7081.786381,18509.73943,0.96,0.37,83.96347046,84.23522186,5.381165919,94.61883408,31.96,71.8,0.949787012,4.4117
5477,LKA,Sri Lanka,2021,0.783,76.399,21.7734405,0.752698948,0.798247074,79.502,73.11,13.64182201,14.11550272,13.18408462,11.24960995,11.12806034,11.38661957,12958.82226,6796.372828,19587.27179,0.943,0.377,80.6453476,83.28645325,5.381165919,94.61883408,29.68,70.69,0.924001861,5.0605
5478,LKA,Sri Lanka,2022,0.78,76.61,21.832143,0.750765016,0.792700012,80.23,72.851,13.64182201,14.11550272,13.18408462,11.24960995,11.12806034,11.38661957,11899.49847,6241.114077,17989.8154,0.947,0.376,80.6453476,83.28645325,5.333333333,94.66666667,29.68,70.69,0.924001861,4.9743
5509,SDN,Sudan,2020,0.518,65.614,44.440486,0.474198084,0.54610866,68.208,63.106,8.501687381,8.280140314,8.723298593,3.87,3.5,4.23,3658.472412,1809.529347,5509.215266,0.868,0.552,17.0,20.4,31.04166667,68.95833333,27.39,68.04,0.46190989,4.6103
5510,SDN,Sudan,2021,0.516,65.267,45.6572015,0.471830104,0.543239371,67.879,62.741,8.501687381,8.280140314,8.723298593,3.87,3.5,4.23,3554.029785,1769.300169,5340.931259,0.869,0.55,17.0,20.4,31.04166667,68.95833333,28.04,69.07,0.485910197,4.6683
5511,SDN,Sudan,2022,0.516,65.578,46.874204,0.472282386,0.543959635,68.184,63.048,8.501687381,8.280140314,8.723298593,3.87,3.5,4.23,3514.765869,1750.002217,5282.106061,0.868,0.548,17.0,20.4,31.04166667,68.95833333,28.04,69.07,0.485910197,4.2923
5542,SUR,Suriname,2020,0.702,72.561,0.607065,0.696461153,0.703800278,75.981,69.264,10.97080612,11.3730666,10.57989803,8.388631804,8.558285912,8.20187956,12858.11237,9194.438352,16543.01873,0.99,0.406,45.46498871,42.28636169,29.41176471,70.58823529,42.51,62.07,4.806569313,
5543,SUR,Suriname,2021,0.689,70.274,0.6129845,0.68270525,0.691983969,73.551,67.207,10.95909977,11.33802032,10.58965015,8.388631804,8.558285912,8.20187956,12181.55782,8722.446349,15665.70757,0.987,0.406,45.46498871,42.28636169,29.41176471,70.58823529,42.3,61.69,6.007651084,
5544,SUR,Suriname,2022,0.69,70.289,0.6180405,0.68338723,0.692380914,73.577,67.189,10.95909977,11.33802032,10.58965015,8.388631804,8.558285912,8.20187956,12309.99659,8820.008976,15831.64226,0.987,0.405,45.46498871,42.28636169,29.41176471,70.58823529,42.3,61.69,6.007651084,
5575,SWE,Sweden,2020,0.944,82.427,10.3689695,0.933364072,0.945537083,84.285,80.597,18.65209007,20.07490921,17.30953026,12.67372015,12.84683271,12.49767169,53195.4576,44624.59288,61652.80413,0.987,0.023,92.36278933,92.70197297,46.99140401,53.00859599,70.39,76.09,3.538104897,25.3198
5576,SWE,Sweden,2021,0.949,82.983,10.467097,0.939012002,0.952384473,84.91,81.078,19.03676987,20.65983009,17.5142498,12.67372015,12.84683271,12.49767169,55907.86789,46875.54139,64806.69105,0.986,0.023,92.36278933,92.70197297,46.99140401,53.00859599,63.25,70.07,3.680562051,26.848
5577,SWE,Sweden,2022,0.952,83.505,10.549347,0.940947399,0.957393264,85.092,81.902,19.03676987,20.65983009,17.5142498,12.67372015,12.84683271,12.49767169,56995.84796,47827.87972,66019.1684,0.983,0.023,92.36278933,92.70197297,46.41833811,53.58166189,63.68,70.38,3.680562051,26.6793
5608,CHE,Switzerland,2020,0.957,83.067,8.638613,0.940662187,0.969006571,85.078,80.996,16.43366051,16.46332932,16.4090004,13.90406622,13.5494734,14.2685357,66266.62948,54274.57678,78445.03725,0.971,0.018,96.93972611,97.5174373,38.61788618,61.38211382,62.51,73.39,3.963043604,34.9022
5609,CHE,Switzerland,2021,0.965,83.987,8.6914065,0.948631923,0.974924993,85.896,81.995,16.5837307,16.67786026,16.49819946,13.90406622,13.5494734,14.2685357,68550.38092,56295.30754,80985.63755,0.973,0.017,96.93972611,97.5174373,39.83739837,60.16260163,62.23,72.68,4.117550141,34.8143
5610,CHE,Switzerland,2022,0.967,84.255,8.740472,0.949369073,0.977382747,85.932,82.484,16.5837307,16.67786026,16.49819946,13.90406622,13.5494734,14.2685357,69432.78669,56927.80503,82109.4843,0.971,0.018,96.93972611,97.5174373,39.02439024,60.97560976,61.49,71.94,4.117550141,33.5913
5641,SYR,Syrian Arab Republic,2020,0.561,72.14,20.7725955,0.485065867,0.602497893,75.555,68.888,7.418754527,7.170177367,7.667331688,5.736797587,5.417379107,6.664290294,3942.080383,1144.494267,6728.17971,0.805,0.488,24.05722504,31.98297212,11.2,88.8,14.15,68.14,1.266702595,
5642,SYR,Syrian Arab Republic,2021,0.558,72.063,21.324367,0.480282273,0.600226811,75.175,69.058,7.418754527,7.170177367,7.667331688,5.736797587,5.417379107,6.664290294,3711.22231,1083.965152,6329.155666,0.8,0.488,24.05722504,31.98297212,11.2,88.8,14.43,68.9,1.276342693,
5643,SYR,Syrian Arab Republic,2022,0.557,72.3,22.1252485,0.480880713,0.597196215,76.117,68.671,7.418754527,7.170177367,7.667331688,5.736797587,5.417379107,6.664290294,3594.10679,1048.66503,6132.19446,0.805,0.487,24.05722504,31.98297212,11.2,88.8,14.43,68.9,1.276342693,
5674,TJK,Tajikistan,2020,0.656,67.994,9.543207,0.624115424,0.681784064,70.17,65.999,10.86102637,10.43384543,11.27416828,11.28955089,10.89829118,11.64002201,4205.474828,2878.989995,5515.446733,0.915,0.279,93.57733366,94.01243126,23.40425532,76.59574468,33.26,52.14,0.974399906,4.5387
5675,TJK,Tajikistan,2021,0.677,71.594,9.750064,0.644252349,0.702529272,73.734,69.568,10.86102637,10.43384543,11.27416828,11.28955089,10.89829118,11.64002201,4543.671622,3114.849986,5954.372274,0.917,0.277,93.57733366,94.01243126,23.40425532,76.59574468,33.31,52.09,1.02362405,4.8826
5676,TJK,Tajikistan,2022,0.679,71.288,9.952787,0.646830216,0.704031627,73.518,69.189,10.86102637,10.43384543,11.27416828,11.28955089,10.89829118,11.64002201,4807.213923,3294.847257,6300.051626,0.919,0.269,93.57733366,94.01243126,26.59574468,73.40425532,33.31,52.09,1.02362405,4.4108
5707,TZA,Tanzania (United Republic of),2020,0.535,66.408,61.704518,0.523875775,0.546859012,68.542,64.373,9.065139771,9.106320381,9.027219772,5.639967963,5.104927611,6.280633125,2502.293945,2394.46879,2612.785447,0.958,0.513,9.29535266,14.31607304,36.71875,63.28125,76.16,85.03,0.22962176,3.6752
5708,TZA,Tanzania (United Republic of),2021,0.529,66.201,63.588334,0.512948955,0.545842235,68.311,64.183,8.585740089,8.723759651,8.450329781,5.639967963,5.104927611,6.280633125,2538.313232,2161.455935,2924.203173,0.94,0.513,9.29535266,14.31607304,36.8556701,63.1443299,75.5,84.52,0.24245485,3.4764
5709,TZA,Tanzania (United Republic of),2022,0.532,66.782,65.497748,0.516106183,0.548772873,68.93,64.72,8.585740089,8.723759651,8.450329781,5.639967963,5.104927611,6.280633125,2578.156006,2194.923507,2970.337277,0.94,0.513,9.29535266,14.31607304,36.8556701,63.1443299,75.5,84.52,0.24245485,3.4043
5740,THA,Thailand,2020,0.8,79.274,71.4756645,0.804573169,0.794730613,83.697,74.954,15.58131027,15.88201046,15.29454041,8.834560711,8.724169622,8.952895873,16443.82559,14888.87685,18085.38811,1.012,0.315,49.31797153,53.02398051,13.93775372,86.06224628,59.19,75.43,3.80342042,11.0337
5741,THA,Thailand,2021,0.797,78.715,71.601103,0.801822543,0.792830587,83.041,74.518,15.58131027,15.88201046,15.29454041,8.834560711,8.724169622,8.952895873,16481.48412,14926.44457,18126.49391,1.011,0.313,49.31797153,53.02398051,13.93775372,86.06224628,59.23,75.22,3.732051446,11.7111
5742,THA,Thailand,2022,0.803,79.68,71.6970295,0.807009612,0.798492422,83.929,75.473,15.58131027,15.88201046,15.29454041,8.834560711,8.724169622,8.952895873,16886.51113,15289.05253,18579.65531,1.011,0.31,49.31797153,53.02398051,13.97557666,86.02442334,59.86,75.96,3.732051446,11.7813
5773,TLS,Timor-Leste,2020,0.633,68.475,1.299995,0.609351192,0.654512219,70.279,66.837,13.24177562,13.4255446,13.07257379,6.020059751,5.50932282,6.620224056,5269.538723,3890.6117,6594.493968,0.931,0.415,33.4715131,39.79870998,38.46153846,61.53846154,34.6,47.63,0.497301913,
5774,TLS,Timor-Leste,2021,0.574,67.737,1.320942,0.5454202,0.597693224,69.544,66.1,13.24177562,13.4255446,13.07257379,6.020059751,5.50932282,6.620224056,2004.954106,1438.948112,2548.898757,0.913,0.419,33.4715131,39.79870998,38.46153846,61.53846154,27.91,41.38,0.502444468,
5775,TLS,Timor-Leste,2022,0.566,69.056,1.341296,0.534121006,0.590660294,70.815,67.435,13.24177562,13.4255446,13.07257379,6.020059751,5.50932282,6.620224056,1629.160441,1145.36569,2094.126343,0.904,0.415,33.4715131,39.79870998,40.0,60.0,27.91,41.38,0.502444468,
5806,TGO,Togo,2020,0.54,61.035,8.44258,0.500714774,0.587675732,61.576,60.486,12.96236085,12.54580104,14.30199431,5.590314011,4.189005873,7.173578732,2068.418544,1698.052552,2434.983605,0.852,0.575,13.50093241,33.07840422,18.68131868,81.31868132,76.14,87.84,0.282046483,2.6117
5807,TGO,Togo,2021,0.545,61.619,8.644829,0.503793222,0.593140861,62.391,60.849,12.96236085,12.54580104,14.30199431,5.590314011,4.189005873,7.173578732,2141.919708,1687.257751,2591.797085,0.849,0.578,13.50093241,33.07840422,18.68131868,81.31868132,79.78,98.58,0.295656513,2.5121
5808,TGO,Togo,2022,0.547,61.588,8.8486985,0.505056237,0.595597935,62.227,60.946,12.96236085,12.54580104,14.30199431,5.590314011,4.189005873,7.173578732,2214.233649,1743.967858,2679.451158,0.848,0.578,13.50093241,33.07840422,18.68131868,81.31868132,79.78,98.58,0.295656513,2.4659
5839,TON,Tonga,2020,0.742,70.928,0.105254,0.736460882,0.743774022,73.698,68.337,16.28749084,17.36092949,15.22014999,10.88028609,10.95345124,10.79560787,6892.373648,5255.668493,8562.665937,0.99,0.424,93.74305134,93.38483877,7.407407407,92.59259259,42.92,58.67,1.740551428,
5840,TON,Tonga,2021,0.738,70.986,0.106017,0.736117729,0.738570099,73.719,68.416,16.28749084,17.36092949,15.22014999,10.88028609,10.95345124,10.79560787,6471.289699,5218.184472,7751.588811,0.997,0.762,93.74305134,93.38483877,0.01,99.99,42.96,54.89,1.803201373,
5841,TON,Tonga,2022,0.739,71.27,0.1068575,0.736014254,0.738976359,74.123,68.581,16.28749084,17.36092949,15.22014999,10.88028609,10.95345124,10.79560787,6360.178905,5050.794003,7698.341634,0.996,0.462,93.74305134,93.38483877,3.703703704,96.2962963,42.96,54.89,1.803201373,
5872,TTO,Trinidad and Tobago,2020,0.815,74.406,1.518147,0.808355301,0.816833216,77.881,70.983,14.1010764,14.4262109,13.75127715,11.73800258,11.8669197,11.61312459,23539.74895,17313.37382,29930.66488,0.99,0.269,86.02335869,81.88103187,32.43243243,67.56756757,46.62,63.65,23.07398427,
5873,TTO,Trinidad and Tobago,2021,0.804,72.971,1.525663,0.798506893,0.806348716,76.403,69.662,14.1010764,14.4262109,13.75127715,11.73800258,11.8669197,11.61312459,22006.33443,16471.05956,27689.28731,0.99,0.267,86.02335869,81.88103187,32.43243243,67.56756757,46.31,62.49,23.28987463,
5874,TTO,Trinidad and Tobago,2022,0.814,74.708,1.5310445,0.808990149,0.81528778,78.153,71.307,14.1010764,14.4262109,13.75127715,11.73800258,11.8669197,11.61312459,22473.03876,17088.10549,28006.77469,0.992,0.264,86.02335869,81.88103187,32.43243243,67.56756757,47.28,62.37,23.28987463,
5905,TUN,Tunisia,2020,0.734,75.292,12.161723,0.701380425,0.750777182,79.279,71.837,14.61953746,15.51537756,13.75383953,7.953393173,7.277901917,8.691025971,9709.943153,4852.33196,14677.47861,0.934,0.244,40.01865832,47.17494938,24.88479263,75.11520737,28.68,71.29,2.342883488,7.1097
5906,TUN,Tunisia,2021,0.729,73.772,12.262946,0.695526229,0.747640807,77.145,70.743,14.61953746,15.51537756,13.75383953,7.953393173,7.277901917,8.691025971,10122.96434,5108.466745,15260.69746,0.93,0.238,40.01865832,47.17494938,26.26728111,73.73271889,29.25,71.81,2.874056528,6.8464
5907,TUN,Tunisia,2022,0.732,74.263,12.356117,0.697668769,0.751413753,77.408,71.367,14.61953746,15.51537756,13.75383953,7.953393173,7.277901917,8.691025971,10296.6496,5198.379008,15528.15685,0.928,0.237,40.01865832,47.17494938,26.26728111,73.73271889,29.25,71.81,2.874056528,6.722
5938,TUR,Türkiye,2020,0.835,75.85,84.1354275,0.803601584,0.857036113,79.061,72.772,19.29534912,19.07266045,19.51246071,8.811284129,8.07304427,9.565563719,28380.88549,16957.80644,39741.54052,0.938,0.277,59.08446032,78.12152062,17.31748727,82.68251273,30.89,68.18,4.907883751,15.2184
5939,TUR,Türkiye,2021,0.841,76.032,84.7754035,0.809863936,0.862749605,79.121,73.04,19.68494987,19.56439018,19.80443954,8.811284129,8.07304427,9.565563719,31310.01246,19031.73075,43529.27048,0.939,0.27,59.08446032,78.12152062,17.33333333,82.66666667,32.82,70.27,5.340025274,14.9429
5940,TUR,Türkiye,2022,0.855,78.475,85.341241,0.824979289,0.876372827,81.495,75.38,19.68494987,19.56439018,19.80443954,8.811284129,8.07304427,9.565563719,32833.53512,20537.51796,45076.75429,0.941,0.259,59.08446032,78.12152062,17.35395189,82.64604811,35.11,71.43,5.340025274,13.8333
5971,TKM,Turkmenistan,2020,0.731,68.687,6.250438,,,71.984,65.392,12.44202042,12.39632034,12.4861002,11.14299353,10.83326343,11.47497743,12449.00499,,,,,98.05849678,98.43949646,25.0,75.0,,,10.83084097,11.8949
5972,TKM,Turkmenistan,2021,0.74,69.264,6.341855,,,72.663,65.865,12.91950035,12.89953995,12.93894958,11.14299353,10.83326343,11.47497743,12836.3618,,,,,98.05849678,98.43949646,25.0,75.0,,,11.03383789,10.8761
5973,TKM,Turkmenistan,2022,0.744,69.41,6.4307705,,,72.916,65.916,13.24057961,13.24944973,13.23244953,11.14299353,10.83326343,11.47497743,12859.87406,,,,,98.05849678,98.43949646,25.73099415,74.26900585,,,11.03383789,10.6776
6004,TUV,Tuvalu,2020,0.655,64.382,0.011069,0.647760735,0.660284076,68.978,60.67,10.94357014,11.39925003,10.54952002,10.64458626,10.46696417,10.81373917,6283.670058,4385.556794,8070.266672,0.981,,58.06927872,58.50217056,6.25,93.75,27.45,41.01,0.993043635,
6005,TUV,Tuvalu,2021,0.653,64.547,0.0112035,0.644094223,0.658189252,69.138,60.816,12.23039007,12.73519993,11.80974007,10.64458626,10.46696417,10.81373917,4767.988644,3340.385808,6119.560156,0.979,,58.06927872,58.50217056,6.25,93.75,23.74,35.32,1.023741521,
6006,TUV,Tuvalu,2022,0.653,64.854,0.0113115,0.643276599,0.659490041,69.391,61.136,12.10158014,12.42263985,11.83052015,10.64458626,10.46696417,10.81373917,4754.453732,3378.31189,6062.607191,0.975,,58.06927872,58.50217056,6.25,93.75,20.03,29.63,1.023741521,
6037,UGA,Uganda,2020,0.545,62.851,44.404611,0.518153293,0.575413723,64.898,60.715,11.49553237,11.14553059,11.89354635,6.235476362,5.15520031,7.698595172,2201.801545,1877.794454,2532.568476,0.9,0.527,10.79458253,20.43357187,34.8583878,65.1416122,74.54,82.7,0.124725786,3.546
6038,UGA,Uganda,2021,0.545,62.705,45.853778,0.504991058,0.582434833,64.92,60.423,11.49553237,11.14553059,11.89354635,6.235476362,5.15520031,7.698595172,2207.360004,1508.067748,2920.591566,0.867,0.529,10.79458253,20.43357187,33.81294964,66.18705036,74.53,84.24,0.132002209,3.3546
6039,UGA,Uganda,2022,0.55,63.638,47.249585,0.521807851,0.580322356,65.703,61.486,11.49553237,11.14553059,11.89354635,6.235476362,5.15520031,7.698595172,2240.585404,1890.385283,2597.473697,0.899,0.527,10.79458253,20.43357187,33.81294964,66.18705036,74.53,84.24,0.132002209,3.2829
6070,UKR,Ukraine,2020,0.762,72.573,43.9096665,0.76514463,0.75522045,77.371,67.586,13.58794975,13.77738953,13.40917015,11.12330123,11.43926415,10.72435068,12699.31055,9927.877004,15913.12142,1.013,0.187,95.65286698,93.48713834,20.80378251,79.19621749,48.13,63.42,4.710211187,9.1049
6071,UKR,Ukraine,2021,0.755,71.624,43.531422,0.759973596,0.74620625,76.7,66.531,13.32800961,13.54051018,13.12753963,11.12330123,11.43926415,10.72435068,12566.9043,9955.778929,15597.51851,1.018,0.189,95.65286698,93.48713834,20.80378251,79.19621749,47.77,62.87,4.827623136,10.4249
